PORTFOLIO COMPANY ID,COMPANY NAME,REGION,ADDRESS,CITY,STATE,ZIPCODE,COUNTRY,WEBSITE,EMAIL,TEL,FAX,FOUNDED YEAR,PRIMARY INDUSTRY,SUB INDUSTRIES,VERTICALS,COMPANY STAGE,LATEST ROUND DIRECTION,INVESTORS,TOTAL AMOUNT RAISED (USD MN),EBITDA (USD MN),OPERATING INCOME (USD MN),NET INCOME (USD MN),REVENUE (USD MN),% REVENUE GROWTH YOY,% OPERATING MARGIN,% EBTIDA MARGIN,% NET MARGIN,FUNDING ROUNDS/NUMBER OF DEALS,MOST RECENT DEAL TYPE/STAGE,MOST RECENT DEAL DATE,MOST RECENT DEAL SIZE (USD MN),MOST RECENT DEAL SIZE EQUITY (USD MN),MOST RECENT DEAL SIZE DEBT (USD MN),EMPLOYEE COUNT,INVESTED FUNDS (ESTIMATED**),ACTIONABILITY SIGNAL,FUNDING TYPE,OWNERSHIP TYPE,POST-MONEY VALUATION (USD MN - ESTIMATED**),POST-MONEY VALUATION (USD MN)
360661,Lightnet Pte. Ltd,Asia,"9 Battery Road #28-01, Myp Centre",Singapore,,49910,Singapore,http://www.lightnet.io,info@lightnet.io,,,2018,Financial Services,"Accounting/Finance Software, e-Financial, Internet","Blockchain, FinTech",Series A,,"UOB Venture Management, Seven Bank, Ltd., Uni-President Enterprises Corp., Signum Capital, Du Capital, HashKey Capital, Hanwha Investment & Securities, Hopeshine Capital, LDA Capital, HashKey Group",131.30,-4.51,-4.52,-4.48,0.85,,-531.1%,-529.7%,-526.4%,4,Unspecified Round,28-Aug-2022,50.00,,,66,"ASEAN China Investment Fund IV, Hanwha Dreamplus No.1",-,VC-Backed,Private,,125.83
359396,XanPool Limited,Asia,"79 Anson Rd, F/20 Central Business District",Singapore,,79906,Singapore,www.xanpool.com,support@xanpool.com,+65 8776 7192,,2019,Internet,"Web Applications, e-Financial","Cryptocurrency, Machine Learning, Processing & Payment Infrastructure, Smart-Pay: Physical-Digital Interactions",Series A,,"Valar Ventures, gumi ventures, Antler, CMT Digital, HashKey Capital, LongHash, NGC Ventures, MXC Pro Capital, OK Group",31.40,,,,,,,,,5,Series A,22-Oct-2021,27.00,,,33,"gumi Cryptos Capital Fund I, Antler Southeast Asia Fund, NGC Ventures Fund I, Valar Fund VII, CMT Digital Ventures Fund II",Actionable,VC-Backed,Private,,
357568,Interloan Joint Stock Company,Asia,"268 Tran Hung Dao, Ward 11, District 5 ",Ho Chi Minh City,,19000,Vietnam,www.interloan.vn,support@interloan.vn,+84 88 616 8088,,2018,Financial Services,"e-Financial, Consumer Finance, Accounting/Finance Software",Lending,Early Stage,,Phoenix Group Holdings,0.50,,,,,,,,,1,Unspecified Round,08-Nov-2019,0.50,,,13,,-,VC-Backed,Private,,
356874,PT Komunal Finansial Indonesia,Asia,"Voza Tower, 20th floor Jl. Major General HR. Muhammad No.31",Surabaya,East Java,60189,Indonesia,www.komunal.co.id,hello@komunal.co.id,+62 31 9921 0252,,2018,Financial Services,"e-Financial, Web Applications",Lending,Angel & Seed,Up Round,"East Ventures, Skystar Capital",2.80,,,,,,,,,2,Seed,25-Nov-2021,2.10,,,221,"East Ventures Fund 3, Skystar Capital II",-,VC-Backed,Private,,9.12
356164,PT. Akselerasi Edukasi Internasional,Asia,"Jl. Ir. H. Djuanda No. 299, Dago, Coblong ",Bandung,,40135,Indonesia,www.halofina.com,admin@halofina.com,+62 (022) 20 457 263,,2017,Business Support Services,"Financial Services, Consulting Services","Mobile Apps, Robo-advisors, Wealth Management",Angel & Seed,,"Plug and Play Ventures, Finch Capital, Mandiri Capital Indonesia, Rekanext, Investree Singapore",0.60,,,,,,,,,1,Seed,26-Oct-2020,0.55,,,26,Finch Capital Fund II,-,VC-Backed,Private,,3.31
355497,HOGUGU Inc.,Asia,1-2-11 Doshomach Chuo-ku,Osaka,Osaka,,Japan,www.hogugu.com,info@hogugu.com,+81 6 6220 5551,,2018,Software,"Software, Search Engines","FinTech, Mobile Apps",Series A,,"SMILE Corporation, Vector Inc.",2.40,,,,,,,,,4,Series A,20-Dec-2021,,,,,,-,VC-Backed,Private,,
354974,DKatalis Private Limited,Asia, ,Jakarta,,12950,Indonesia,,,,,,Financial Services,Accounting Services,FinTech,Early Stage,,"Freemantle Capital, Neuroncredit, Jetway Wealth Management, Prometheus Investing, Aeroville United",,,,,,,,,,1,Unspecified Round,21-Nov-2019,,,,,,-,VC-Backed,Private,,
354964,Art Together,Asia,"4th Floor, Wiz Building, 429 Bongeun-sa-ro, Gangnam-gu ",Seoul,,,South Korea,www.weshareart.com,info@weshareart.com,+82 2 6959 909,,2017,Financial Services,Financial Services,FinTech,Early Stage,,"Korea Investment Partners, OpenDeal Inc., Tony Investment, artecrypto, V1 Private Equity",3.00,,,,,,,,,3,Unspecified Round,24-Aug-2022,2.98,,,6,"KIP-KIS Global Fund, Smart 2021 Tony Untact Investment Fund",-,VC-Backed,Private,,
354573,Pocket Change Japan,Asia,First Okada Bldg 3F 4-3-5 Shiba,Minato,Tokyo,108-0014,Japan,www.pocket-change.jp,,+81 3 6453 9111,,2015,Software,e-Financial,"Smart-Pay: Physical-Digital Interactions, eWallets & Money Transfer",Early Stage,,"Vision, JR East Start Up",,,,-0.64,,,,,,2,Unspecified Round,28-Jun-2019,,,,11,,-,VC-Backed,Private,,
353943,Linklusion Ltd.,Asia,"2A No.863 Thiri Zayar St 7th Ward, South Okkalapa Tsp",Rangoon,,,Myanmar,www.linklusion.co.jp,,,,2015,Software,"Accounting/Finance Software, Customer Relationship Management, Car Hire Services","Cloud Computing, FinTech",Early Stage,,"Future Venture Capital, PHYZ Holdings",0.90,,,,,,,,,2,Unspecified Round,18-Nov-2019,0.59,,,38,Will Group Fund,-,VC-Backed,Private,,
353628,Giftano Pte Ltd,Asia,1 George St Level 10,Singapore,,49145,Singapore,www.giftano.com,support@giftano.com,,,2014,Internet,"Web Applications, e-Financial","E-commerce, Smart-Pay: Physical-Digital Interactions",Angel & Seed,,,0.80,,,,,,,,,1,Seed,13-Aug-2019,0.83,,,21,,-,VC-Backed,Private,,3.85
353118,CrowdLoan inc.,Asia,"Resona Kudan Building 5F 1-5-6 Kudan Minami,Chiyoda-ku",,Tokyo,,Japan,http://www.upwards.jp,info@upwards.jp,+81 50 3550 3967,,2018,Software,"Digital Media, Accounting/Finance Software, Search Engines","Cloud Computing, FinTech",Angel & Seed,,"Headline Asia, Genesia Ventures, 01Booster, Cubic Ventures",,,,,,,,,,4,Unspecified Round,16-Nov-2021,,,,1,Infinity Ventures IV,-,VC-Backed,Private,,
353015,"NestEgg, Inc.",Asia,"Mikachi Building 3F 3-4-7 Nihombashi Ningyocho, Chuo City",,Tokyo,103-0013,Japan,www.finbee.jp,,,,2016,Software,"e-Financial, Consumer Finance, Accounting/Finance Software","Mobile Apps, Online Banking, Wealth Management",Early Stage,,"ITOCHU Corporation, Mitsubishi UFJ Capital, SMBC Venture Capital, SBI Investment, Nihon Unisys, Ltd.",4.10,,,-0.94,,,,,,2,Unspecified Round,12-Nov-2019,2.29,,,4,"Mitsui Kinzoku-SBI Material Innovation Fund, Mitsubishi UFJ Capital Fund No. 6, Next Generation Enterprise Growth Support No. 1",-,VC-Backed,Private,,
352539,MEMENTO BLOCKCHAIN Pte. Ltd.,Asia,187 TANJONG RHU ROAD #08-04 ,Singapore,,439865,Singapore,www.dextf.com,,,,2017,Software,"Analytics & Performance Software, Customer Relationship Management","Cryptocurrency, FinTech, Smart Contracts",Angel & Seed,,"SGInnovate, LuneX Ventures",0.50,,,,,,,,,1,Seed,08-Nov-2019,0.46,,,5,LuneX Ventures Crypto Fund,-,VC-Backed,Private,,
352443,PT. Pinduit Teknologi Indonesia,Asia,"Ling Brother Gallery Building JL. Suryopranoto No. 67A, Petojo Selatan",Jakarta,,10160,Indonesia,www.pintek.id,customercare@pintek.id,+62 215 088 4607,,2018,Financial Services,Consumer Finance,Lending,Series A,Up Round,"Kaizenvest, Accion, Rocket Internet SE, ACCION Venture Lab, Global Founders Capital, STRIVE, Finch Capital, Fox Ventures, Earlsfield Capital, Invictus Capital Partners, Heritas Capital Management, Amand Ventures, Accial Capital, Blauwpark Partners",32.60,,,,,,,,,4,Series A,29-Nov-2021,6.58,,,176,"Global Founders Capital Fund, Kaizen Private Equity II, AT-II, Finch Capital Fund II, Accion Venture Lab, Heritas Venture Fund II",-,VC-Backed,Private,,31.25
352013,OneMile Partners Inc.,Asia,"Otemachi Building 4F FINOLAB 1-6-1 Otemachi,Chiyoda-ku",,Tokyo,,Japan,www.onemile.co.jp,,,,2018,Financial Services,"Life Insurance, Consumer Finance, Brokerages","Digital Brokerage, Wealth Management",Angel & Seed,,"Monex Ventures, Coral Capital, Information Services International-Dentsu, Ltd. (Inactive)",1.20,,,,,,,,,1,Seed,06-Nov-2019,1.19,,,5,"Coral Capital II, MV Fund I",-,VC-Backed,Private,,
351459,CashChanger.co,Asia,1002 Jln Bt Merah #04-19 ,Singapore,,159456,Singapore,www.cashchanger.co,team@cashchanger.co,,,2016,Internet,Search Engines,FinTech,Angel & Seed,,,0.60,,,,,,,,,1,Seed,03-Nov-2021,0.59,,,2,,-,VC-Backed,Private,,1.48
351298,NORMEE Limited,Asia,"VORT Hakozaki 5F 20-5 Hakozaki-cho, Nihonbashi, Chuo City",,Tokyo,,Japan,www.normee.co.jp,,,,2005,Software,Software,Smart-Pay: Physical-Digital Interactions,Early Stage,,"Shinsei Bank, Sansei Capital Investment, SMBC Venture Capital, NTT DOCOMO Ventures, Dai-ichi Life Asset Management Co. Ltd, DBJ Capital, TNP Group",3.30,,,,,,,,,3,Unspecified Round,20-Oct-2017,0.44,,,2,"NTT Investment Partners Fund II, TNP SME Venture Growth Support Fund, Sansei No. 6 Investment Fund, DBJ Capital Fund II, SMBC Venture Capital No. 1, SMBC Venture Capital No. 2",-,VC-Backed,Private,,
349814,Paper.id,Asia,"Jl Pegangsaan Indah Barat A7, Kelapa Gading ",Jakarta,,,Indonesia,www.paper.id,support@paper.id,+62 811 109 8746,,2016,Software,"Accounting Services, Accounting/Finance Software","Mobile Apps, Processing & Payment Infrastructure, Saas",Series A,,"Golden Gate Ventures, PT Mitrausaha Indonesia Group",2.90,,,,,,,,,1,Series A,22-Jul-2019,2.90,,,99,Golden Gate Ventures Fund III,-,VC-Backed,Private,,9.54
347436,Global Digital Payments,Asia, ,Singapore,,,Singapore,,,,,,Financial Services,Financial Services,FinTech,Angel & Seed,,,1.00,,,,,,,,,1,Seed,17-Oct-2019,1.00,,,14,,-,VC-Backed,Private,,
347356,"Plizz Co., Ltd",Asia,"1491 Sukhunvit Road, Sukhumvit 67, Phra Khanong Nuea Wattana Wishbeer Homebar Building, Floor 2",Bangkok,,10110,Thailand,www.plizz.co,cs@plizz.co,+66 02 821 5100,,2015,Financial Services,"e-Financial, Accounting Services, Accounting/Finance Software, Web Applications","FinTech, Financial Data, Saas",Angel & Seed,,REAPRA Ventures,0.30,,,,,,,,,1,Seed,18-Oct-2019,0.30,,,19,,-,VC-Backed,Private,,
347146,"FRAME00, Inc.",Asia,"1-6-5 Jinnan, Shibuya-ku ",Shibuya,Tokyo,150-0041,Japan,https://corp.frame00.com/,hi@devprtcl.com,,,2015,Internet,"e-Financial, Web Applications, Web Development","Cryptocurrency, Exchange/Trading Platforms",Angel & Seed,,"Monex Ventures, SKY Perfect JSAT Corporation, MIRAISE, SIOS Technology, Inc.",,,,,,,,,,3,Unspecified Round,15-Jul-2022,,,,8,"MIRAISE I, MV Fund I",-,VC-Backed,Private,,
346146,HomeCrowd Sdn Bhd,Asia,"No.79A, Jalan SS21/37, Damansara Utama ",Petaling Jaya,Selangor,47400,Malaysia,www.myhomecrowd.com,hello@home-crowd.co,,,2017,Financial Services,"Accounting/Finance Software, Consumer Finance, e-Financial",Lending,Angel & Seed,,"SOSV, Chinaccelerator",,,,,,,,,,1,Seed,16-Aug-2019,,,,16,SOSV IV,-,VC-Backed,Private,,
346141,Educredit Finance Corporation,Asia,"2414, 24th Floor Picadilly Star Building 4th Avenue corner 27th Street, Bonifacio Global City",Taguig City,,,Philippines,www.educredit.ph,contact@educredit.ph,+63 95 6018 4114,,2018,Financial Services,e-Financial,Lending,Angel & Seed,,"SOSV, Chinaccelerator",,,,,,,,,,1,Seed,07-Aug-2019,,,,0,SOSV IV,-,VC-Backed,Private,,
345920,"Capital J, Inc.",Asia,16 Raffles Quay #32-03 Hong Leong Building,Singapore,,48581,Singapore,www.bankonjuno.com,,,,2019,Financial Services,e-Financial,"Cryptocurrency, Mobile Apps, Online Banking",Angel & Seed,,"Sequoia Capital, Singapore Angel Network, Astarc Ventures, ConsenSys Ventures, Dragonfly, Polychain Capital",6.00,,0.00,0.00,,,,,,2,Seed,04-Apr-2020,3.00,,,53,"ConsenSys Ventures, Sequoia Scout III, Dragonfly Ventures, Polychain Ventures",-,VC-Backed,Private,,
345809,Korea Receivables Online Exchange System,Asia,"Room G301 5 Ttukseom-ro 1na-gil, Seongdong-gu",Seoul,,4779,South Korea,www.90days.kr,cs@kross.kr,+82 1599 9860,+82 507 0333 2351,2017,Financial Services,Financial Services,Lending,Early Stage,,Korea Investment Partners,3.70,,,,,,,,,1,Unspecified Round,15-May-2018,3.70,,,,KIP-KIS Global Fund,-,VC-Backed,Private,,
344748,"Hanpass Co., Ltd.",Asia,"4F, Gwangmyeong Tower 92, Achasan-ro, Seongdong-gu",Seoul,,4782,South Korea,www.hanpass.com,contact@hanpass.com,+82 2 3409 1540,+82 2 465 0767,2017,Financial Services,Financial Services,"Exchange/Trading Platforms, eWallets & Money Transfer",Early Stage,,Korea Investment Partners,2.80,,,,,,,,,1,Unspecified Round,12-Mar-2018,2.82,,,54,KIP-KIS Global Fund,-,VC-Backed,Private,,
344459,"Bithumb Korea Co., Ltd.",Asia,"15th-16th Floor, Samwon Tower, 124 Teheran-ro, Yeoksam-dong, Gangnam-gu ",Seoul,,,South Korea,www.bithumb.com,listing@btckorea.com,+82 1661 5566,,2014,Financial Services,e-Financial,"Cryptocurrency, Exchange/Trading Platforms",Series A,,"Korea Investment Partners, OGQ Corp., ST Blockchain Fund",204.60,133.10,126.70,119.82,185.57,51.14%,68.3%,71.7%,64.6%,3,Unspecified Round,02-Mar-2022,,,,106,IBK-KIP Growth Stepping Stone No.1 Private Investment Fund,-,VC-Backed,Private,,
341855,Platfos,Asia,"7th , 8th floor , C Tower Samsung Electronics R&D Center 33 Seongchon-gil, Seocho-gu",Seoul,,13449,South Korea,www.platfos.com,support@platfos.com,+82 2 597 0660,,2015,Financial Services,e-Financial,Processing & Payment Infrastructure,Series A,,"Kakao Ventures, IBK Capital, KB Securities, Enlight Ventures, YG Investment",2.60,,,,,,,,,3,Series A,17-Oct-2019,2.55,,,3,"KIF-Kakao Woori Bank Technology Venture Fund, Moonlight Innovation Startup Growth Support Fund",-,VC-Backed,Private,,
341020,IC SG Pte. Ltd.,Asia,"100 Tras Street, #16-01 100 AM",Singapore,,79027,Singapore,www.investax.io,support@investax.io,+65 6911 6888,,2015,Financial Services,"e-Financial, Brokerages, Accounting/Finance Software, Private Equity, Internet",FinTech,Series A,,"500 Global, Woodside Holdings Investment Management, Thakral Corporation, Gate Ventures, Startup-O, Spice Venture Capital, Coinbase Ventures, Soul Capital, Global Blockchain Ventures, JST Asset Management, Token Bay Capital, Baksh Capital, Sustainability Exchange Group",0.20,-0.48,-0.49,-0.49,0.03,-92.64%,-1645.7%,-1616.7%,-1645.7%,3,Series A,17-Mar-2022,,,,26,"500 Durians II, Global Blockchain Ventures Fund",-,VC-Backed,Private,,
340831,Frich Inc.,Asia,"Akuzawa Building 2F 2-2-24 Kanda Jinbo-cho, Chiyoda-ku",Tokyo,,101-0051,Japan,www.frich.co.jp,info@frich.co.jp,,,2018,Internet,"Insurance, Web Applications","FinTech, InsureTech",Early Stage,,"SMBC Venture Capital, Voyage Ventures, Inclusion Japan, W ventures, Plug and Play Japan, hope for, BIG Impact",2.30,,,,,,,,,4,Unspecified Round,08-Sep-2022,1.18,,,,"ICJ No. 2 Fund, Hyogo Kobe Start-up Fund, W ventures Fund II, SMBC Venture Capital No. 6",-,VC-Backed,Private,,
339435,xDai Stable Chain,Asia, ,Singapore,,,Singapore,www.poa.network/xdai,,,,2018,Financial Services,e-Financial,"Blockchain, Processing & Payment Infrastructure, eWallets & Money Transfer",Angel & Seed,,"Bixin Capital, NGC Ventures, B-Tech",0.50,,,,,,,,,1,Seed,16-Aug-2019,0.50,,,10,NGC Ventures Fund I,-,VC-Backed,Private,,
339228,PT. Progo Puncak Grup,Asia,"Jalan Progo nomor 9, Office ",Surabaya,Jawa Timur,60241,Indonesia,www.pinjamwinwin.com,admin@pinjamwinwin.com,+62 31 5677624,,2014,Financial Services,"Web Applications, Consumer Finance, e-Financial","Lending, Mobile Apps",Angel & Seed,,"SOSV, HAX",,,,,,,,,,1,Seed,08-Apr-2019,,,,17,SOSV IV,-,VC-Backed,Private,,
338459,RootAnt Global Pte. Ltd.,Asia,"12 Marina View, #11-01 Asia Square Tower 2",Singapore,,18961,Singapore,www.rootant.com,contact@rabc.sg,,,2013,Software,"Accounting/Finance Software, e-Financial","FinTech, Financial Data, Saas",Series A,Up Round,"Sumitomo Mitsui Banking Corporation, SBI Ven Capital, Linear Venture, KZM & Company Group, R3, Sinoinfinity Pte Ltd, Six Two Capital, Hua An Investments Ltd., CMPL Angel Seed Fund",8.10,0.00,0.00,0.00,,,,,,5,Series A,12-Aug-2022,4.50,,,6,LCCP Opportunity Fund I,-,VC-Backed,Private,,15.14
338393,Stakewithus Private Limited,Asia, ,Singapore,,409015,Singapore,www.stakewith.us,earn@stakewith.us,,,2019,Financial Services,"e-Financial, Accounting/Finance Software","Cryptocurrency, Exchange/Trading Platforms, Iaas",Angel & Seed,,"SGInnovate, LuneX Ventures",0.60,,,,,,,,,1,Seed,14-Aug-2019,0.60,,,8,LuneX Ventures Crypto Fund,-,VC-Backed,Private,,
337422,NHN Payco Corp.,Asia,"Play Museum, 16 Daewangpangyo-ro 645-gil, Bundang-gu",Seongnam,Gyeonggi-do,13487,South Korea,https://company.payco.com,help@payco.com,+82 1544 6891,,2017,Financial Services,e-Financial,"Financial Data, Processing & Payment Infrastructure, Smart-Pay: Physical-Digital Interactions, eWallets & Money Transfer",Early Stage,,"Hanwha Life Insurance, Hanwha Investment, GS Home Shopping, Nub Corporation",173.30,-29.58,-30.79,-29.30,23.52,-0.92%,-130.9%,-125.8%,-124.6%,2,Unspecified Round,04-Jul-2019,64.20,,,277,,-,VC-Backed,Private,,624.88
336422,VayMuon,Asia,"3rd Floor, VTC Online Building 18 Tam Trinh, Minh Khai",Hanoi,,,Vietnam,www.vaymuon.vn,info@vaymuon.vn,,,2017,Financial Services,e-Financial,"Lending, Mobile Apps",Angel & Seed,,NextTech Group of Technopreneurs,,,,,,,,,,1,Seed,25-Jul-2019,,,,2,Next100,-,VC-Backed,Private,,
334467,Lapasar,Asia,"4A, Jalan Teluk Pulai 27/88, Taman Bunga Negara ",Shah Alam,Selangor,40400,Malaysia,www.lapasar.com,welcome@lapasar.com,+603 5545 8768,,2017,Internet,"Application Integration Software, Consumer Electronics, Furniture, Consulting Services, e-Financial, Medical Devices & Equipment, Warehouses, Internet, Logistics Software","Cloud Computing, E-commerce, FinTech, Mobile Apps",Angel & Seed,Up Round,"Creador, Jungle Ventures, SeedPlus, Shopper360 Ltd., Pitch Nominees Sdn. Bhd.",3.70,-0.19,-0.19,-0.19,2.59,275.28%,-7.4%,-7.1%,-7.5%,2,Seed,18-Apr-2022,1.48,,,118,SeedPlus Singapore,-,VC-Backed,Private,,32.04
334227,Asenso Tech,Asia, ,Singapore,,,Singapore,www.asenso.asia,,,,,Business Support Services,Consulting Services,"Lending, Machine Learning, eWallets & Money Transfer",Early Stage,,"Talino Venture Labs, CARD MRI Information Technology Inc.",1.20,,-0.01,-0.01,,,,,,1,Unspecified Round,09-Jul-2019,1.20,,,5,,-,VC-Backed,Private,,
332525,"Handii, Inc.",Asia,Kabutocho Dai-ichi Heiwa Buidling 5-1 Nihonbashikabuto-cho,Tokyo,,103-0026,Japan,www.handii.co.jp,,,,2017,Financial Services,"Internet, Credit Collections & Services",eWallets & Money Transfer,Early Stage,,"Nissay Capital, Coral Capital",2.80,,,-1.33,,,,,,2,Unspecified Round,25-Jun-2019,2.80,,,5,Nissay Capital No.8 Investment,-,VC-Backed,Private,,
332119,FnO,Asia, ,Singapore,,369977,Singapore,www.fno.co,,,,2017,Financial Services,"e-Financial, Accounting/Finance Software","Exchange/Trading Platforms, Financial Data",Series A,,,14.60,-0.90,-1.17,-1.17,0.38,,-305.5%,-233.7%,-305.4%,3,Series A,24-May-2022,9.73,,,74,,-,VC-Backed,Private,,49.09
331748,Maneo market Inc.,Asia,"Hibiya U-1 Building 1-1-7 Uchisaiwai-cho, Chiyoda-ku",Tokyo,,100-0011,Japan,www.maneo.jp,,+81 3 3580 2171,+81 20 4664 4308,2007,Internet,"Internet, Financial Services",Lending,Early Stage,,"Yasuda Enterprise Development, iSigma Capital, Neostella Capital, GMO VenturePartners, DIT Partners",2.10,,,-2.51,,,,,,1,Unspecified Round,16-Dec-2008,2.09,,,2,"iSigma Tokyo Venture Fund I, Neostella 1 Limited Partnership, Virtual World Fund, Musashino Regional Activation Fund II",-,VC-Backed,Private,,
328492,"Crezit, Inc.",Asia,"A4 Ryudo Heights 3F 7-23-24 Roppongi, Minato-ku",Tokyo,,106-0032,Japan,www.crezit.jp,info@crezit.jp,+81 012 021 9542,,2019,Software,"Accounting/Finance Software, Consumer Finance","FinTech, Mobile Apps, Paas, Saas",Angel & Seed,,"Plug and Play Ventures, Incubate Fund, East Ventures, Genesia Ventures, Chiba Dojo, FINOLAB",2.50,,,,,,,,,3,Unspecified Round,09-Feb-2021,0.33,,,14,"Incubate Fund IV, Genesia Venture Fund II, Chiba Dojo Fund II, FINOLAB Fund I",-,VC-Backed,Private,,
327773,You Technologies Group Limited,Asia,140 Robinson Road ,Singapore,,68907,Singapore,www.you.co,customer@you.co,+65 6904 9334,,2016,Financial Services,"Web Applications, Accounting/Finance Software, e-Financial","Mobile Apps, eWallets & Money Transfer",Series A,,Insignia Ventures Partners,55.50,-4.65,-4.92,-4.93,1.76,-64.94%,-280.4%,-265.1%,-280.9%,2,Series A,30-Nov-2021,30.00,,,116,Insignia Ventures Partners Fund II,-,VC-Backed,Private,,
327552,TRUSTDOCK Inc.,Asia,2-5-3 Hirakawa-cho Chiyoda-ku,Tokyo,,102-0093,Japan,www.biz.trustdock.io,inquiry@trustdock.io,,,2017,Software,"Monitoring & Security Software, Accounting/Finance Software","Blockchain, FinTech",Early Stage,,"Globis Capital Partners, Mitsubishi UFJ Capital, SMBC Venture Capital, Mizuho Capital, STRIVE, Sony Ventures, Coral Capital",11.70,,,-1.04,,,,,,3,Unspecified Round,24-Jun-2021,11.72,,,45,"GV-I, Sony Innovation Fund, Mizuho Growth Fund No.3, Mitsubishi UFJ Capital Fund No. 7, Globis Fund VI, STRIVE III, SMBC Venture Capital No. 5, Sony Innovation Fund: Environment",-,VC-Backed,Private,,
326434,"Bitkub Capital Group Holdings Co., Ltd",Asia,"2525, FYI Tower 2, 11th Floor, Unit 2/1101-1107 Rama 4 Road, Klongtoei Sub-district, Klongtoei District",Bangkok,,10110,Thailand,www.bitkubcapital.com,business@bitkub.com,+66 2 032 9555,,2018,Internet,"e-Financial, Web Applications, Accounting/Finance Software","Exchange/Trading Platforms, Mobile Apps",Angel & Seed,,"Siam Commercial Bank, DTAC Accelerate, SeaX Ventures, Siamrath Group",62.80,,,,,,,,,3,Unspecified Round,13-Sep-2022,7.00,,,5,,-,VC-Backed,Private,,16.45
324617,"Welyco, Inc.",Asia,"Dai-san Tanaka Building 5F 31-3 Udagawa-cho, Shibuya-ku",Tokyo,,150-0042,Japan,www.welyco.com,,,,,Software,"Accounting/Finance Software, Restaurants & Nightlife","Artificial Intelligence, Mobile Apps, Processing & Payment Infrastructure",Series A,,Nissay Capital,3.60,,,-0.41,,,,,,3,Series A,01-Apr-2019,2.69,,,3,Nissay Capital No.8 Investment,-,VC-Backed,Private,,
321749,PT Aino Indonesia,Asia,Jl. Acasia Sekip UGM Blok L No.1 ,Yogyakarta,,55281,Indonesia,www.ainosi.co.id,info@ainosi.co.id,+62 274 518 682,+62 274 554 488,2006,Software,"Accounting/Finance Software, Application Integration Software, e-Financial",Processing & Payment Infrastructure,Angel & Seed,,"Asia Summit Capital, TIS Inc., TIS, Nippon Koei Co., Ltd.",4.00,,,,,,,,,3,Unspecified Round,08-Jun-2022,,,,177,,-,VC-Backed,Private,,
321518,Waitrr Pte. Ltd.,Asia,9 Jalan Membina #10-01,Singapore,,169483,Singapore,www.waitrr.com,hello@waitrr.com,+65 8698 8741,,2015,Financial Services,"e-Financial, Accounting/Finance Software, Web Applications","Mobile Apps, eWallets & Money Transfer",Angel & Seed,,Nest Tech,,-0.34,-0.35,-0.35,0.38,215.96%,-92.4%,-91%,-92.4%,1,Seed,04-Apr-2019,,,,15,,-,VC-Backed,Private,,
320974,N4P Pte Ltd,Asia,"12 Kallang Avenue #03-27, Aperia Mall",,,339511,Singapore,www.koku.io,,,,2016,Software,"Accounting/Finance Software, Application Integration Software, Web Development, e-Financial","Paas, Processing & Payment Infrastructure",Series A,Up Round,Decent Capital,2.20,0.25,0.25,0.25,0.59,29.67%,42.4%,42.4%,42.4%,2,Series A,03-Aug-2018,1.50,,,16,,-,VC-Backed,Private,,15.23
318156,WeeDigital Company,Asia,"B20 Bach Dang Street, Ward 2 Tan Binh District",Ho Chi Minh City,,760000,Vietnam,www.weedigital.vn,hello@wee.vn,+84 91 859 89 58,,2016,Software,"Monitoring & Security Software, Analytics & Performance Software, IT Security/Cybersecurity, Accounting/Finance Software, e-Financial","Artificial Intelligence, Mobile Apps, Online Banking, Paas, Processing & Payment Infrastructure, eWallets & Money Transfer",Angel & Seed,,"VinaCapital, InterVest",,,,,,,,,,2,Unspecified Round,10-Sep-2020,,,,38,"VinaCapital Ventures, Intervest Early Start-up Investment Fund",-,VC-Backed,Private,,
315466,PT. Infra Digital Nusantara,Asia,"Tower A, 18th Floor, Jl. Casablanca No.88 RT.16/RW.5, Menteng Dalam, Tebet",Jakarta,,12870,Indonesia,www.infradigital.io,info@infradigital.io,+62 815 1122 3377,+62 21 2960 7501,2017,Software,"Accounting/Finance Software, e-Financial","Processing & Payment Infrastructure, Smart-Pay: Physical-Digital Interactions",Series A,,"Pegasus Tech Ventures, AppWorks ",0.80,,,,,,,,,2,Series A,28-Jun-2020,,,,90,"Fenox Infocom Venture Fund V, AppWorks Fund III",-,VC-Backed,Private,,2.91
311837,Credit Culture Pte. Ltd.,Asia,9 Craig Road #02-01,Singapore,,89669,Singapore,www.creditculture.sg,,,,2016,Financial Services,"Consumer Finance, e-Financial, Accounting/Finance Software",FinTech,Early Stage,,RCE Capital Berhad,29.50,-0.13,-0.13,-0.13,0.27,89.53%,-50%,-50%,-50%,1,Unspecified Round,23-Jan-2019,29.45,,,4,,-,VC-Backed,Private,,
311322,Vertex Ventures SE Asia & India,Asia,"250 North Bridge Road, #11-01 Raffles City Tower ",Singapore,,179101,Singapore,www.vertexventures.com,helloasia@vertexventures.com,+65 6828 8088,+65 6828 8090,1988,Financial Services,"Investment Banking, Private Equity",Digital Brokerage,Early Stage,,Beacon Venture Capital,,,,,,,,,,1,Unspecified Round,01-Jun-2017,,,,90,,-,VC-Backed,Private,,
